entityName	NELabel
违规审批项目	auditProblem
滞留财政专户	auditProblem
临时出入库房	auditProblem
虚构购销业务	auditProblem
侵犯知识产权	auditProblem
少计长期投资	auditProblem
差额征税余额	auditProblem
改变贷款用途	auditProblem
虚报财政补贴	auditProblem
编制行政许可	auditProblem
骗取扶贫资金	auditProblem
虚构采购业务	auditProblem
骗取财政补贴	auditProblem
管理体制不顺	auditProblem
坐支国有资产	auditProblem
违规公开招标	auditProblem
浪费财政资金	auditProblem
虚列城乡低保	auditProblem
隐匿违法资金	auditProblem
未按规定备案	auditProblem
有凭证未入库	auditProblem
套取费用补贴	auditProblem
隐瞒售后回购	auditProblem
编制虚假财务	auditProblem
骗取国家退税	auditProblem
侵占客户资金	auditProblem
拖欠职工债务	auditProblem
擅自租仓储粮	auditProblem
擅自领取薪酬	auditProblem
滞留扶贫资金	auditProblem
虚列涉农资金	auditProblem
骗取财政涉农	auditProblem
少计预算收入	auditProblem
侵权假冒物品	auditProblem
改变资金用途	auditProblem
POS机套现	auditProblem
虚列财政收入	auditProblem
虚列财政收支	auditProblem
虚构销售业务	auditProblem
截留财政资金	auditProblem
未按规定采购	auditProblem
虚增项目投资	auditProblem
逾期发票抵扣	auditProblem
瓜分低保资金	auditProblem
瓜分国有资产	auditProblem
虚列项目成本	auditProblem
挪用社保资产	auditProblem
挪用经营用途	auditProblem
私放财政资金	auditProblem
隐匿建设项目	auditProblem
违规融资担保	auditProblem
骗取社会救助	auditProblem
骗取出口退税	auditProblem
套取建设资金	auditProblem
决算收入不实	auditProblem
虚假纳税担保	auditProblem
虚减财政支出	auditProblem
预算执行率低	auditProblem
范围还不完整	auditProblem
虚报农村饮水	auditProblem
公租房未分配	auditProblem
挪用民生资金	auditProblem
骗取留抵退税	auditProblem
基金收支异常	auditProblem
套取扶贫资金	auditProblem
利用公款支付	auditProblem
高套取费标准	auditProblem
侵占公共资金	auditProblem
不按规定招标	auditProblem
未按规定收费	auditProblem
未经公开招标	auditProblem
未按规定入账	auditProblem
诈骗生育保险	auditProblem
未按规定编制	auditProblem
违规申报财政	auditProblem
违规审批基建	auditProblem
少计事业收入	auditProblem
少计对外投资	auditProblem
未按规定报批	auditProblem
相互拆借资金	auditProblem
隐匿国有资产	auditProblem
违反纳税担保	auditProblem
套取国家资金	auditProblem
越权发放贷款	auditProblem
虚列开发成本	auditProblem
截留挪用资金	auditProblem
违规发放资金	auditProblem
挪用扶贫资金	auditProblem
恶意造假骗取	auditProblem
恶意转移破产	auditProblem
骗取棚改资金	auditProblem
虚假材料骗取	auditProblem
虚构货币资金	auditProblem
违规发放津贴	auditProblem
欺诈发行上市	auditProblem
违反规定征税	auditProblem
未按规定设账	auditProblem
骗取贷款资金	auditProblem
未经环保验收	auditProblem
占用财政资金	auditProblem
政府违规担保	auditProblem
未按规定进行	auditProblem
违规变相审批	auditProblem
骗取财政贴息	auditProblem
侵占国有资产	auditProblem
未经正式报备	auditProblem
取消变相收费	auditProblem
违规使用资金	auditProblem
挪用专项资金	auditProblem
转移财政资金	auditProblem
混淆付款方式	auditProblem
少缴错缴漏缴	auditProblem
逾期偿还贷款	auditProblem
未按规定核算	auditProblem
未按规定报送	auditProblem
异常银行账户	auditProblem
少征滞报金额	auditProblem
商品归类不同	auditProblem
少缴国有资本	auditProblem
自行调整预算	auditProblem
企业名称骗取	auditProblem
重复保险分摊	auditProblem
侵占挪用资金	auditProblem
虚构小微企业	auditProblem
不按规定报备	auditProblem
不按规定执行	auditProblem
存在重大缺陷	auditProblem
信息的不对称	auditProblem
违规补缴骗保	auditProblem
挪用货币资金	auditProblem
伪造文件记录	auditProblem
闲置财政资金	auditProblem
虚假购房票据	auditProblem
，内容不完整	auditProblem
违规拆借资金	auditProblem
违规围湖造田	auditProblem
隐瞒财政收入	auditProblem
固定资产丢失	auditProblem
规避政府采购	auditProblem
盲目承揽业务	auditProblem
未按法定审批	auditProblem
虚构政府购买	auditProblem
边建设边闲置	auditProblem
边购买边闲置	auditProblem
未经竣工验收	auditProblem
瞒报家庭收入	auditProblem
挤占项目资金	auditProblem
少计结余资金	auditProblem
未经政府采购	auditProblem
违规出借经费	auditProblem
违规发放担保	auditProblem
未按政策编制	auditProblem
公款违规购买	auditProblem
侵占国有资金	auditProblem
虚构无形资产	auditProblem
骗取国家税款	auditProblem
账实严重不符	auditProblem
套取大额现金	auditProblem
投标人串通投标	auditProblem
加工贸易禁止类	auditProblem
人为调节征免税	auditProblem
多报人员编制数	auditProblem
截留保险费收入	auditProblem
隐瞒保险费收入	auditProblem
存在多个公积金	auditProblem
涉农贷款不真实	auditProblem
执法不严未执行	auditProblem
违规预征房地产	auditProblem
非法支付好处费	auditProblem
骗取车辆保险金	auditProblem
非比例分入业务	auditProblem
缴存次数大于1	auditProblem
涂改票据，侵吞	auditProblem
单位欠缴公积金	auditProblem
住房公积金欠缴	auditProblem
住房公积金注销	auditProblem
办理公积金缓缴	auditProblem
未按照规定审批	auditProblem
贷款额度超限额	auditProblem
超政策规定年龄	auditProblem
骗取公积金贷款	auditProblem
骗取、挪用贷款	auditProblem
违规向金融机构	auditProblem
挤占挪用公积金	auditProblem
住房公积金负债	auditProblem
开户日期不规范	auditProblem
登记信息不规范	auditProblem
虚列劳务工成本	auditProblem
不按例征期征收	auditProblem
已开票未入账数	auditProblem
担保单位不合规	auditProblem
集装箱拼柜异常	auditProblem
超额度备案金额	auditProblem
套取减免税额度	auditProblem
擅自调拨或挪用	auditProblem
擅自出售和转让	auditProblem
企业内销不合规	auditProblem
预算安排不细化	auditProblem
待结算财政款项	auditProblem
预算编制不合理	auditProblem
暂收及应付款项	auditProblem
挪用投资者资金	auditProblem
虚列了当年支出	auditProblem
不予加收滞纳金	auditProblem
核定税额不一致	auditProblem
越权征收排污费	auditProblem
入库级次不准确	auditProblem
偏离进销比过高	auditProblem
拖欠失业保险费	auditProblem
骗取职业培训费	auditProblem
单位非正常缴费	auditProblem
违规发放津补贴	auditProblem
先采购后下指标	auditProblem
虚报投资完成额	auditProblem
提出账册不健全	auditProblem
对外投资未入账	auditProblem
无放贷业务资质	auditProblem
少缴职工医保费	auditProblem
虚开增值税发票	auditProblem
损害债权人利益	auditProblem
未充分核查验证	auditProblem
自行使用项目净	auditProblem
体制建设不完善	auditProblem
、扩大范围收费	auditProblem
谋求不正当支出	auditProblem
骗取技术开发费	auditProblem
信息严重不对称	auditProblem
罚没收入与税收	auditProblem
无抵押信用额度	auditProblem
行政事业乱收费	auditProblem
向他人出售合约	auditProblem
欺诈性财务报表	auditProblem
收回款项不入账	auditProblem
被剥夺通信权利	auditProblem
信用卡善意透支	auditProblem
信贷管理低效率	auditProblem
合同义务不履行	auditProblem
财税体制不完善	auditProblem
未按照规定备案	auditProblem
不真实、不准确	auditProblem
未按规定招投标	auditProblem
骗取企业家奖励	auditProblem
决算收支不完整	auditProblem
废水处理不规范	auditProblem
固定资产未上账	auditProblem
未编制实施规划	auditProblem
登记信息不完整	auditProblem
少计所有者权益	auditProblem
决算编制不完整	auditProblem
超经营区域放贷	auditProblem
虚增项目投资额	auditProblem
预算资金未细化	auditProblem
预算编制不准确	auditProblem
部分资产未入账	auditProblem
擅自发行、销售	auditProblem
未按照规定核定	auditProblem
预算编制不完善	auditProblem
预算体系不完整	auditProblem
隐瞒“三公经费	auditProblem
前期论证不充分	auditProblem
先施工后补投资	auditProblem
门违规参与采购	auditProblem
擅自设立子公司	auditProblem
信访材料不完备	auditProblem
“已入库无凭证	auditProblem
存货记录不一致	auditProblem
虚列行政办公费	auditProblem
未按期申报抵扣	auditProblem
骗取退（免）税	auditProblem
擅自转让和销售	auditProblem
骗取增值税发票	auditProblem
基础信息不完整	auditProblem
拒收人民币现金	auditProblem
未编制生产成本	auditProblem
收入编制不完整	auditProblem
纳税人逾期抵扣	auditProblem
超公示标准收费	auditProblem
未列入会计帐册	auditProblem
固定资产不入帐	auditProblem
无政府采购预算	auditProblem
采购程序不合规	auditProblem
偷逃个人所得税	auditProblem
隐瞒纳税人收入	auditProblem
物资采购不合规	auditProblem
擅自越权减征、	auditProblem
规划编制不完整	auditProblem
监管体制不完善	auditProblem
资金使用不合规	auditProblem
不良贷款率过高	auditProblem
预算编报不完整	auditProblem
未纳入收支核算	auditProblem
基建项目超概算	auditProblem
决算编报不完整	auditProblem
无形资产未入账	auditProblem
违规用财政资金	auditProblem
申报文本不完整	auditProblem
多申领财政资金	auditProblem
未纳入资产管理	auditProblem
行业不合理收费	auditProblem
经济体制不完善	auditProblem
资金使用不规范	auditProblem
不按规定招投标	auditProblem
合并范围不完整	auditProblem
不当提取公积金	auditProblem
预算执行进度慢	auditProblem
虚假发票套取财	auditProblem
虚增贫困村收入	auditProblem
结余资金未纳入	auditProblem
回收管理不规范	auditProblem
预算编制未细化	auditProblem
少计提工会经费	auditProblem
多计或少计收入	auditProblem
不真实或不完整	auditProblem
未细化中央基建	auditProblem
公务卡消费透支	auditProblem
处理处置不合规	auditProblem
预算编制不及时	auditProblem
虚增资本公积金	auditProblem
固定资产未销帐	auditProblem
资产处置不合规	auditProblem
违规提高贫困户	auditProblem
财务报表不一致	auditProblem
将公款占为己有	auditProblem
预算执行率过高	auditProblem
未编制调整预算	auditProblem
违规套取新农合	auditProblem
违规由政府担保	auditProblem
登记信息不完备	auditProblem
结余资金未清理	auditProblem
混用现金保险箱	auditProblem
不真实、不全面	auditProblem
虚报冒领养老金	auditProblem
自行开设银行账户	auditProblem
项目预算执行率低	auditProblem
